name,url,closing_date,fields
Tech-Capital Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/computer-science-it-bursaries-south-africa/tech-capital-bursary/,31 January 2022 (at 17:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Thales Southern Africa Bursaries South Africa 2021 – 2022,https://www.zabursaries.co.za/computer-science-it-bursaries-south-africa/thales-southern-africa-bursary/,31 December 2020.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
The Document Warehouse Bursary South Africa 2024,https://www.zabursaries.co.za/computer-science-it-bursaries-south-africa/the-document-warehouse-bursary/,20 February 2024 (at at 23:59).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Tracker Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/computer-science-it-bursaries-south-africa/saps-tracker-bursary/,Applications are open between October and November each year – please refer back to this page for specific dates.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
UCT Department of Information Systems Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/computer-science-it-bursaries-south-africa/uct-department-of-information-systems-bursary/,31 October 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Vodacom Bursary South Africa 2025,https://www.zabursaries.co.za/computer-science-it-bursaries-south-africa/vodacom-bursary/,31 August 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Volkswagen Group Africa (VWGA) Bursary South Africa 2025,https://www.zabursaries.co.za/computer-science-it-bursaries-south-africa/volkswagen-group-south-africa-vwsa-bursary/,30 September 2024 (at 12:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Women in IT Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/computer-science-it-bursaries-south-africa/women-in-it-bursary/,30 October 2017.,
World Sports Betting Cares Bursary South Africa 2025,https://www.zabursaries.co.za/computer-science-it-bursaries-south-africa/world-sports-betting-bursary/,8 September 2024 (at 23:59).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
ARRCC Bursary South Africa 2025,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/arrcc-bursary/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Arup Education Trust Bursary South Africa 2025,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/arup-education-trust-bursary/,31 December 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
ASLA Bursary South Africa 2025,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/asla-bursary/,11 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Basil Read Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/basil-read-bursary/,31 August 2019.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Boogertman + Partners Bursary South Africa 2025,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/boogertman-partners-bursary/,29 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
CETA Thapelo Madibeng Bursary South Africa 2025,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/construction-education-and-training-authority-ceta-bursary/,20 December 2024 (at 17:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
CHS Developments Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/chs-developments-bursary/,12 January annually.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Grinaker-LTA Bursary South Africa 2024,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/aveng-grinaker-lta-bursary/,10 November 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Haw & Inglis (H&I) Bursary South Africa 2025,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/haw-inglis-bursary/,25 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Institute for Landscape Architecture in South Africa (ILASA) Bursary 2025,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/ilasa-bursary/,29 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Inqubeko Training Academy Bursary South Africa 2023,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/inqubeko-training-academy-bursary/,7 May 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
John Thompson Bursary South Africa 2024,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/john-thompsons-bursary/,17 November 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Leomat Construction Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/leomat-construction-bursary/,31 March 2019.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Martin & East Gap Year and Bursary South Africa 2025 – 2026,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/martin-east-gap-year-and-bursary/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Master Builders Association Western Cape (MBAWC) Bursary South Africa 2025,https://www.zabursaries.co.za/construction-and-built-environment-bursaries-south-africa/master-builders-association-bursary/,17 January 2025.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
